difficulty_rank,rank_within_missing_count,state_mask,state,missing_digits,missing_count,contains_digit_9,completion_probability_within_1,completion_probability_within_2,completion_probability_within_3,completion_probability_within_5,completion_probability_within_10,expected_remaining_draws,variance_remaining_draws,standard_deviation_remaining_draws,quantile_50_draws,quantile_90_draws,quantile_95_draws,quantile_99_draws
808,125,685,"{0,2,3,5,7,9}",0 2 3 5 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
809,126,813,"{0,2,3,5,8,9}",0 2 3 5 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
810,127,717,"{0,2,3,6,7,9}",0 2 3 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
811,128,845,"{0,2,3,6,8,9}",0 2 3 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
812,129,909,"{0,2,3,7,8,9}",0 2 3 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
813,130,629,"{0,2,4,5,6,9}",0 2 4 5 6 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
814,131,693,"{0,2,4,5,7,9}",0 2 4 5 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
815,132,821,"{0,2,4,5,8,9}",0 2 4 5 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
816,133,725,"{0,2,4,6,7,9}",0 2 4 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
817,134,853,"{0,2,4,6,8,9}",0 2 4 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
818,135,917,"{0,2,4,7,8,9}",0 2 4 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
819,136,741,"{0,2,5,6,7,9}",0 2 5 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
820,137,869,"{0,2,5,6,8,9}",0 2 5 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
821,138,933,"{0,2,5,7,8,9}",0 2 5 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
822,139,965,"{0,2,6,7,8,9}",0 2 6 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
823,140,633,"{0,3,4,5,6,9}",0 3 4 5 6 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
824,141,697,"{0,3,4,5,7,9}",0 3 4 5 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
825,142,825,"{0,3,4,5,8,9}",0 3 4 5 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
826,143,729,"{0,3,4,6,7,9}",0 3 4 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
827,144,857,"{0,3,4,6,8,9}",0 3 4 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
828,145,921,"{0,3,4,7,8,9}",0 3 4 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
829,146,745,"{0,3,5,6,7,9}",0 3 5 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
830,147,873,"{0,3,5,6,8,9}",0 3 5 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
831,148,937,"{0,3,5,7,8,9}",0 3 5 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
832,149,969,"{0,3,6,7,8,9}",0 3 6 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
833,150,753,"{0,4,5,6,7,9}",0 4 5 6 7 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
834,151,881,"{0,4,5,6,8,9}",0 4 5 6 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
835,152,945,"{0,4,5,7,8,9}",0 4 5 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
836,153,977,"{0,4,6,7,8,9}",0 4 6 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
837,154,993,"{0,5,6,7,8,9}",0 5 6 7 8 9,6,yes,0.033866366101933949,0.38231217958610908,0.70240978342489047,0.9353048938403391,0.99754869878220487,3.1495729240106494,2.1094739417783721,1.4524028166381295,3,5,6,8
838,155,574,"{1,2,3,4,5,9}",1 2 3 4 5 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
839,156,606,"{1,2,3,4,6,9}",1 2 3 4 6 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
840,157,670,"{1,2,3,4,7,9}",1 2 3 4 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
841,158,798,"{1,2,3,4,8,9}",1 2 3 4 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
842,159,622,"{1,2,3,5,6,9}",1 2 3 5 6 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
843,160,686,"{1,2,3,5,7,9}",1 2 3 5 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
844,161,814,"{1,2,3,5,8,9}",1 2 3 5 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
845,162,718,"{1,2,3,6,7,9}",1 2 3 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
846,163,846,"{1,2,3,6,8,9}",1 2 3 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
847,164,910,"{1,2,3,7,8,9}",1 2 3 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
848,165,630,"{1,2,4,5,6,9}",1 2 4 5 6 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
849,166,694,"{1,2,4,5,7,9}",1 2 4 5 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
850,167,822,"{1,2,4,5,8,9}",1 2 4 5 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
851,168,726,"{1,2,4,6,7,9}",1 2 4 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
852,169,854,"{1,2,4,6,8,9}",1 2 4 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
853,170,918,"{1,2,4,7,8,9}",1 2 4 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
854,171,742,"{1,2,5,6,7,9}",1 2 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
855,172,870,"{1,2,5,6,8,9}",1 2 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
856,173,934,"{1,2,5,7,8,9}",1 2 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
857,174,966,"{1,2,6,7,8,9}",1 2 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
858,175,634,"{1,3,4,5,6,9}",1 3 4 5 6 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
859,176,698,"{1,3,4,5,7,9}",1 3 4 5 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
860,177,826,"{1,3,4,5,8,9}",1 3 4 5 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
861,178,730,"{1,3,4,6,7,9}",1 3 4 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
862,179,858,"{1,3,4,6,8,9}",1 3 4 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
863,180,922,"{1,3,4,7,8,9}",1 3 4 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
864,181,746,"{1,3,5,6,7,9}",1 3 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
865,182,874,"{1,3,5,6,8,9}",1 3 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
866,183,938,"{1,3,5,7,8,9}",1 3 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
867,184,970,"{1,3,6,7,8,9}",1 3 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
868,185,754,"{1,4,5,6,7,9}",1 4 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
869,186,882,"{1,4,5,6,8,9}",1 4 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
870,187,946,"{1,4,5,7,8,9}",1 4 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
871,188,978,"{1,4,6,7,8,9}",1 4 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
872,189,994,"{1,5,6,7,8,9}",1 5 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
873,190,636,"{2,3,4,5,6,9}",2 3 4 5 6 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
874,191,700,"{2,3,4,5,7,9}",2 3 4 5 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
875,192,828,"{2,3,4,5,8,9}",2 3 4 5 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
876,193,732,"{2,3,4,6,7,9}",2 3 4 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
877,194,860,"{2,3,4,6,8,9}",2 3 4 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
878,195,924,"{2,3,4,7,8,9}",2 3 4 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
879,196,748,"{2,3,5,6,7,9}",2 3 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
880,197,876,"{2,3,5,6,8,9}",2 3 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
881,198,940,"{2,3,5,7,8,9}",2 3 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
882,199,972,"{2,3,6,7,8,9}",2 3 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
883,200,756,"{2,4,5,6,7,9}",2 4 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
884,201,884,"{2,4,5,6,8,9}",2 4 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
885,202,948,"{2,4,5,7,8,9}",2 4 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
886,203,980,"{2,4,6,7,8,9}",2 4 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
887,204,996,"{2,5,6,7,8,9}",2 5 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
888,205,760,"{3,4,5,6,7,9}",3 4 5 6 7 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
889,206,888,"{3,4,5,6,8,9}",3 4 5 6 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
890,207,952,"{3,4,5,7,8,9}",3 4 5 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
891,208,984,"{3,4,6,7,8,9}",3 4 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
892,209,1000,"{3,5,6,7,8,9}",3 5 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
893,210,1008,"{4,5,6,7,8,9}",4 5 6 7 8 9,6,yes,0.031810222641251031,0.37913959193116098,0.70136794240072942,0.93525263558374316,0.99754868503528882,3.1561554520159003,2.1002611511359373,1.4492277775201305,3,5,6,8
894,37,575,"{0,1,2,3,4,5,9}",0 1 2 3 4 5 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
895,38,607,"{0,1,2,3,4,6,9}",0 1 2 3 4 6 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
896,39,671,"{0,1,2,3,4,7,9}",0 1 2 3 4 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
897,40,799,"{0,1,2,3,4,8,9}",0 1 2 3 4 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
898,41,623,"{0,1,2,3,5,6,9}",0 1 2 3 5 6 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
899,42,687,"{0,1,2,3,5,7,9}",0 1 2 3 5 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
900,43,815,"{0,1,2,3,5,8,9}",0 1 2 3 5 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
901,44,719,"{0,1,2,3,6,7,9}",0 1 2 3 6 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
902,45,847,"{0,1,2,3,6,8,9}",0 1 2 3 6 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
903,46,911,"{0,1,2,3,7,8,9}",0 1 2 3 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
904,47,631,"{0,1,2,4,5,6,9}",0 1 2 4 5 6 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
905,48,695,"{0,1,2,4,5,7,9}",0 1 2 4 5 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
906,49,823,"{0,1,2,4,5,8,9}",0 1 2 4 5 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
907,50,727,"{0,1,2,4,6,7,9}",0 1 2 4 6 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
908,51,855,"{0,1,2,4,6,8,9}",0 1 2 4 6 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
909,52,919,"{0,1,2,4,7,8,9}",0 1 2 4 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
910,53,743,"{0,1,2,5,6,7,9}",0 1 2 5 6 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
911,54,871,"{0,1,2,5,6,8,9}",0 1 2 5 6 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
912,55,935,"{0,1,2,5,7,8,9}",0 1 2 5 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
913,56,967,"{0,1,2,6,7,8,9}",0 1 2 6 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
914,57,635,"{0,1,3,4,5,6,9}",0 1 3 4 5 6 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
915,58,699,"{0,1,3,4,5,7,9}",0 1 3 4 5 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
916,59,827,"{0,1,3,4,5,8,9}",0 1 3 4 5 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
917,60,731,"{0,1,3,4,6,7,9}",0 1 3 4 6 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
918,61,859,"{0,1,3,4,6,8,9}",0 1 3 4 6 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
919,62,923,"{0,1,3,4,7,8,9}",0 1 3 4 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
920,63,747,"{0,1,3,5,6,7,9}",0 1 3 5 6 7 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
921,64,875,"{0,1,3,5,6,8,9}",0 1 3 5 6 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
922,65,939,"{0,1,3,5,7,8,9}",0 1 3 5 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
923,66,971,"{0,1,3,6,7,8,9}",0 1 3 6 7 8 9,7,yes,0.015873984522336824,0.33332244537303107,0.67713200931902329,0.93216361661498914,0.99753801585816682,3.2558257389085066,2.0444102253651053,1.4298287398724034,3,5,6,8
